createdDateTime,currency,language,department,version,printCode,impMethod,LTMCharge,priceDependence,logoSizeCm2,itemCodeId,amountColorsId,amountSetupChargeId,SetupCharge,decoPrice,decoPriceFromQty
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.17,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.62,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.49,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.41,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.36,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.33,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.28,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.26,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.25,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.25,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT02,Digitale print,0,None,0,DCDP0201,Full color,1,30,0.24,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.72,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.59,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.53,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.47,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.4,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.35,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.31,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.3,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.29,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT03,Digitale print,0,None,0,DCDP0301,Full color,1,30,0.29,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,1.02,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.78,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.69,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.6,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.52,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.46,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.41,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.39,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.38,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT04,Digitale print,0,None,0,DCDP0401,Full color,1,30,0.38,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,1.31,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,1.1,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.97,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.84,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.75,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.66,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.61,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.57,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.55,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT05,Digitale print,0,None,0,DCDP0501,Full color,1,30,0.54,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.45,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.34,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.26,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.18,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.15,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.13,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.09,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.08,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.08,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT06,Digital print 6 Plastic Pens,0,None,0,DCDP0601,Full color,1,25,0.06,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT07,Digital print 7 Plastic Pens,0,None,0,DCDP0701,Full color,1,25,0.52,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT07,Digital print 7 Plastic Pens,0,None,0,DCDP0701,Full color,1,25,0.38,50
